"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"32",2,420,7.22497701644897,6.94482088088989,6.63996458053589,6.45343399047852,6.05993175506592,5.8686728477478,5.89018869400024,5.67273712158203,5.27907419204712,5.15054798126221
"33",2,480,8.17984294891357,7.79611349105835,7.36202239990234,7.08646583557129,6.44434118270874,6.0734395980835,5.8865704536438,5.66976499557495,5.28394222259521,5.15054798126221
"34",2,540,9.17290878295898,8.70159149169922,8.1599817276001,7.80543661117554,6.92495441436768,6.36470222473145,5.91079759597778,5.66749286651611,5.28867387771606,5.15054798126221
"35",2,600,10.0464296340942,9.53946399688721,8.93384552001953,8.52835559844971,7.45977783203125,6.72679758071899,5.96710062026978,5.66699552536011,5.29329109191895,5.15054798126221
"36",2,660,10.7750864028931,10.2545146942139,9.62123012542725,9.18813800811768,7.99632692337036,7.12931776046753,6.05646753311157,5.66937923431396,5.29782581329346,5.15054798126221
"37",2,720,11.2257490158081,10.746826171875,10.143177986145,9.71954917907715,8.48973655700684,7.53936624526978,6.17623615264893,5.67564487457275,5.30233669281006,5.15054798126221
"38",2,780,11.3796482086182,10.9728593826294,10.4443998336792,10.0615129470825,8.88635158538818,7.91878080368042,6.32035064697266,5.68656730651855,5.30687665939331,5.15054798126221
"39",2,840,11.2127027511597,10.9124069213867,10.4990434646606,10.1860227584839,9.15091323852539,8.23236083984375,6.47967290878296,5.70259046554565,5.31151580810547,5.15054798126221
"40",2,900,10.7658357620239,10.5860958099365,10.3115787506104,10.0873212814331,9.26063442230225,8.45216941833496,6.64310884475708,5.72374486923218,5.31632900238037,5.15054798126221
"41",2,960,10.0399160385132,9.99931526184082,9.88728141784668,9.76933860778809,9.20756149291992,8.56061267852783,6.79890251159668,5.7496337890625,5.32138252258301,5.15054798126221
"42",2,1020,9.14186954498291,9.23074245452881,9.27414512634277,9.26334571838379,8.99389553070068,8.54762935638428,6.93568801879883,5.77945470809937,5.32673454284668,5.15054798126221
"43",2,1080,8.16567611694336,8.36140727996826,8.54418849945068,8.63116455078125,8.64820861816406,8.41754055023193,7.04356336593628,5.81206130981445,5.33242702484131,5.15054798126221
"44",2,1140,7.24613952636719,7.51205492019653,7.79053783416748,7.95135164260864,8.21254348754883,8.18815040588379,7.11545372009277,5.84606504440308,5.33848285675049,5.15054798126221
"45",2,1200,5.94869470596313,6.38047075271606,6.84870529174805,7.13065958023071,7.69151258468628,7.88151216506958,7.14785575866699,5.87996530532837,5.34490442276001,5.15054798126221
"46",2,1260,4.63068151473999,5.17003011703491,5.77282190322876,6.15686225891113,7.03459405899048,7.47897720336914,7.13790416717529,5.9122633934021,5.3516731262207,5.15054798126221
"47",2,1320,3.57410097122192,4.13222026824951,4.79202365875244,5.22716283798218,6.32602977752686,6.99161243438721,7.08202457427979,5.94142436981201,5.35874652862549,5.15054798126221
"48",2,1380,2.75455331802368,3.30708122253418,3.9771363735199,4.43113040924072,5.64975214004517,6.46887302398682,6.98091888427734,5.96594381332397,5.36606454849243,5.15054798126221
"49",3,0,2.12606620788574,2.65791511535645,3.31537818908691,3.76921319961548,5.03906393051147,5.9542236328125,6.84047651290894,5.98454666137695,5.37354469299316,5.15054798126221
"50",3,60,1.76951897144318,2.24150061607361,2.84155917167664,3.26641774177551,4.51505756378174,5.47441911697388,6.66929578781128,5.9963116645813,5.38109064102173,5.15054798126221
